Company,Job Title,Job Category,Job Location,Education,Discipline,Required Skills,Desired Skills,Years of Experience
Amazon,Software Development Engineer;Seattle,Software Engineering,US WA Seattle,BS;MS,Computer Science;Computer Engineering,Java;C++;C#;Scala;Haskell;Erlang;C;C++;C#;Java;Perl;Linux,Product Management;Sales;Marketing,5
Amazon,Software Development Engineer II Android,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,5
Amazon,Software Development Engineer II iOS,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,5
Amazon,Software Development Engineer,Software Engineering,US AZ Tempe,BS,Computer Science;Computer Engineering;Electrical Engineering;Applied Mathematics,SCRUM;Agile;Kanban;Linux;Unix;Testing,WPO;web security;SEO,3
Amazon,Software Development Engineer III REQ403,Software Engineering,US CA Sunnyvale,BS,Computer Science;Computer Engineering;Applied Mathematics,SCRUM;Agile;Kanban;Linux;Unix;Testing,C;C++;Java;UNIX;LINUX;Perl;Databases,0
Amazon,Software Development Engineer;Amazon Business,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,5
Amazon,Software Development Engineer Audio,Software Engineering,US CA Sunnyvale,BS,Computer Science;Computer Engineering,Java;Python;JavaScript;PHP;Python;C++;Ruby;distributed cloud;CSS;HTML;Data Structures;Object Oriented Design,AWS;Alexa Speechlets;CRM systems;Hadoop;j Query;logistics,5
Amazon,Software Development Engineer,Software Engineering,US CA Sunnyvale,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,2
Amazon,Software Development Engineer,Software Engineering,US WA Bellevue,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,7
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,3
Amazon,Software Development Engineer Advertising API,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,2
Amazon,Senior Technical Program Manager,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,7
Amazon,Amazon S3;Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,0
Amazon,Amazon S3;Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,4
Amazon,S3 Software Development Manager,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,4
Amazon,Software Development Engineer EC2,Software Engineering,US VA Herndon,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,5
Amazon,Sr Software Development Engineer Mobile,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,3
Amazon,Software Development Engineer;AWS Mobile,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,5
Amazon,Software Development Engineer;AWS,Software Engineering,US CA Cupertino,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,7
Amazon,Software Dev Engineer;Developer Field Support Lumberyard Game Engine,Software Engineering,US WA Seattle,BS,Computer Science;Computer Engineering,Java;Python;JavaScript;PHP;Python;C++;Ruby;distributed cloud;CSS;HTML;Data Structures;Object Oriented Design,AWS;Alexa Speechlets;CRM systems;Hadoop;j Query;logistics,4
Amazon,Sr Software Development Engineer;Alexa Smart Home,Software Engineering,US WA Bellevue,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,7
Amazon,Sr Software Development Engineer Alexa Smart Home IoT,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,5
Amazon,Software Dev Manager Alexa Smart Home IoT,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,5
Amazon,Software Development Engineer;AWS Enterprise Networking,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,3
Amazon,Software Development Engineer Alexa Smart Home,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,5
Amazon,Senior Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,7
Amazon,Sr Software Development Engineer;Alexa Smart Home,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,7
Amazon,Software Development Engineer;Alexa Smart Home,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,4
Amazon,Senior Software Development Engineer;AWS,Software Engineering,US CA Cupertino,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,7
Amazon,Sr Manager;SW Development AWS App Development,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,8
Amazon,Web Development Engineer AWS Serverless,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,3
Amazon,Software Development Engineer AWS Serverless,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,4
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,0
Amazon,Software Development Engineer Mobile,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,2
Amazon,Software Development Engineer New Initiative,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,4
Amazon,Senior Software Development Engineer Elastic Transcoding Service,Software Engineering,US CA Palo Alto,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,0
Amazon,Sr Software Dev Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,5
Amazon,Sr Software Development Engineer Consumer Cloud Security,Software Engineering,US WA Seattle,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,6
Amazon,Software Development Manager,Software Engineering,US WA Seattle,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,8
Amazon,Software Development Engineer Amazon Cloud Drive,Software Engineering,US WA Seattle,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,5
Amazon,Senior Software Development Engineer,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,7
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,3
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,3
Amazon,Software Development Engineer,Software Engineering,US NY New York,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,4
Amazon,Software Development Engineer Amazon Music,Software Engineering,US CA San Francisco,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,3
Amazon,Senior Software Engineer Machine Learning,Software Engineering,US CA San Francisco,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,5
Amazon,Senior Software Development Engineer Android,Software Engineering,US CA San Francisco,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,5
Amazon,Senior Software Development Engineer,Software Engineering,US CA San Francisco,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,5
Amazon,Senior Mobile Engineer,Software Engineering,US WA Seattle,BS,Computer Science;Computer Engineering,Java;Python;JavaScript;PHP;Python;C++;Ruby;distributed cloud;CSS;HTML;Data Structures;Object Oriented Design,AWS;Alexa Speechlets;CRM systems;Hadoop;j Query;logistics,7
Amazon,Programmer Games,Software Engineering,US WA Seattle,BS,Computer Science;Computer Engineering,Java;Python;JavaScript;PHP;Python;C++;Ruby;distributed cloud;CSS;HTML;Data Structures;Object Oriented Design,AWS;Alexa Speechlets;CRM systems;Hadoop;j Query;logistics,3
Amazon,Software Development Engineer in Test 2 Mobile SDET 2,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,4
Amazon,Sr Software Development Engineer,Software Engineering,US AZ Tempe,BS,Computer Science;Computer Engineering;Applied Mathematics,SCRUM;Agile;Kanban;Linux;Unix;Testing,C;C++;Java;UNIX;LINUX;Perl;Databases,7
Amazon,Software Development Engineer,Software Engineering,US AZ Tempe,BS,Computer Science;Computer Engineering;Applied Mathematics,SCRUM;Agile;Kanban;Linux;Unix;Testing,C;C++;Java;UNIX;LINUX;Perl;Databases,3
Amazon,Software Development Engineer II,Software Engineering,US WA Seattle,BS,Computer Science,HTML;CSS;JavaScript;Perl;Python;Java;React;Angular;Ember;Backbone;Groovy;Ruby,VR design;AR design;SaaS;Google Cloud;G Suite,5
Amazon,Software Engineer Network Devices Embedded NetOS Platform,Software Engineering,US WA Seattle,BS,Computer Science;Electrical Engineering,Java;C#;web services;REST;web development;Data Analytics,APIs;networks;IoT;cloud systems;control systems;machine learning,8
Amazon,Software Development Engineer Test,Software Engineering,US CA Sunnyvale,BS,Computer Science;Computer Engineering,Java;Python;JavaScript;PHP;Python;C++;Ruby;distributed cloud;CSS;HTML;Data Structures;Object Oriented Design,AWS;Alexa Speechlets;CRM systems;Hadoop;j Query;logistics,5
Amazon,Quality Assurance Engineer,Quality Assurance,US CA Sunnyvale,BS,Computer Science,Python;Java;C++;Linux;AWS,machine learning;deep learning;information retrieval;C++;Java;Perl;Python,3
Amazon,Sr SDE Mobile Development,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,8
